id,title,overview,poster_path
9470,Kung Fu Hustle,"It's the 1940s, and the notorious Axe Gang terrorizes Shanghai. Small-time criminals Sing and Bone hope to join, but they only manage to make lots of very dangerous enemies. Fortunately for them, kung fu masters and hidden strength can be found in unlikely places. Now they just have to take on the entire Axe Gang.",/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg
762441,A Quiet Place: Day One,"As New York City is invaded by alien creatures who hunt by sound, a woman named Sam fights to survive with her cat.",/hU42CRk14JuPEdqZG3AWmagiPAP.jpg
629542,The Bad Guys,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",/7qop80YfuO0BwJa1uXk1DXUUEwv.jpg
155,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",/qJ2tW6WMUDux911r6m7haRef0WH.jpg
746036,The Fall Guy,"Fresh off an almost career-ending accident, stuntman Colt Seavers has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job.",/e7olqFmzcIX5c23kX4zSmLPJi8c.jpg
50804,The Secret Path,"14-year-old Jo Ann Foley lives in squalor in a rural Southern community during World War II. Abused by her bootlegging grandfather Hank, Jo Ann has, like her mother Marie, been forced into a life of prostitution. Periodically escaping her miserable existence, Jo Ann finds comfort, security, and genuine love with a poor but proud African American couple: Honey and Too Tall.",/syrovXmCyrxSgzDgAVqZa4eac4V.jpg
383498,Deadpool 2,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg
335,Once Upon a Time in the West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",/qbYgqOczabWNn2XKwgMtVrntD6P.jpg
5559,Bee Movie,"Barry B. Benson, a recent college graduate who wants more out of his life than making honey, decides to sue the human race after learning about the exploitation of bees at the hands of mankind.",/rYBaXgvTKFS8iZC7Wr8SMomSauQ.jpg
1152619,Possessions,"Follows a father who seeks a fresh start with his son after the loss of his wife, and purchased a storage unit facility sight unseen, but secrets buried behind the metal doors become a parent's worst nightmare.",/39a7zYZvkGfs7EOVVK3dQlWyYJ0.jpg
497,The Green Mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",/8VG8fDNiy50H4FedGwdSVUPoaJe.jpg
1273002,28 Years Later Part 3,The third installment in the 28 Days Later sequel trilogy. Details TBA.,/2loBxp99k59RT8PGmdrLssA17q5.jpg
475557,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg
1045938,G20,"After the G20 Summit is overtaken by terrorists, President Danielle Sutton must bring all her statecraft and military experience to defend her family and her fellow leaders.",/wv6oWAleCJZUk5htrGg413t3GCy.jpg
1103857,Juliet & Romeo,"Set in 1301 at the end of Medieval times, our most famous star-crossed lovers turn the tides on the history Shakespeare based his own story on, as they reveal the truth to the very future of the Empire. But the biggest twist in this most beloved of tales, is leaving the poetry of Iambic Pentameter in the past, for the original pop music that rockets these ever-present themes right to the heart of our characters in the most surprising, and perhaps most powerful way that has ever been seen, or heard, before... The greatest love story of all time, set to the greatest music of our time.",/4spOdjLgRAbIYO7mu22DQ2iInz7.jpg
100464,Rape!,A rape victim realizes that she enjoys sexual assault and continuously offers herself to various men while searching for her original rapist.,/zlvBMQhTPPFzQPnrEyvfupadctm.jpg
1949,Zodiac,"The Zodiac murders cause the lives of Paul Avery, David Toschi and Robert Graysmith to intersect.",/6YmeO4pB7XTh8P8F960O1uA14JO.jpg
8392,My Neighbor Totoro,"Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.",/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg
329,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",/63viWuPfYQjRYLSZSZNq7dglJP5.jpg
1433735,Loco Por Ella,"Alvaro, an optimistic young man falls in love with Carla, a girl who is in a mental clinic. In trying to help her, he learns that mental illness requires more than just a positive attitude to overcome.",/6PbSSN2BT22ZMsMaD7m8cGaqk3L.jpg
77338,The Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,/1QU7HKgsQbGpzsJbJK4pAVQV9F5.jpg
72105,Ted,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",/tZPTcdGTpxq4yJx1YxqBl0gthNz.jpg
572802,Aquaman and the Lost Kingdom,"Black Manta seeks revenge on Aquaman for his father's death. Wielding the Black Trident's power, he becomes a formidable foe. To defend Atlantis, Arthur (Aquaman) forges an alliance with his imprisoned brother. They must protect the kingdom.",/jcA2QFJ4wuFcG79P97wA7OBLQoL.jpg
420634,Terrifier,A maniacal clown named Art terrorizes three young women on Halloween night and everyone else who stands in his way.,/fjXqhGmaeQpB73WerhrYU6HlyV5.jpg
957,Spaceballs,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?",/o624HTt93iIJIc1Sg5hNkDTnk5l.jpg
257094,Holland,"Teacher Nancy's life with her husband in Holland, Michigan, tumbles into a twisted tale when she and a colleague become suspicious of a secret.",/39jIr3A4ScUeGxFdMeARYKNxTgU.jpg
1412113,Squid Game: Making Season 2,"From set designs to character arcs, get exclusive cast and director interviews on how Season 2 of the globally most-watched series was brought to life.",/yQGaui0bQ5Ai3KIFBB45nTeIqad.jpg
1112466,The Balconettes,"As a heat wave brings a Marseille neighbourhood to the boil, three roommates gleefully meddle in the lives of their neighbours from their balcony. Until a late night drink turns into a bloody affair.",/rEgAdJtf8S8JgUG2NJoWiRvpTz.jpg
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg
370172,No Time to Die,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg
927342,Amaran,"A heroic true story of Major Mukund Varadarajan, an Indian Army officer who displayed extraordinary bravery during a counterterrorism mission in Kashmir’s Shopian district. The film captures his courage in protecting his nation and the devotion of his wife Indhu Rebecaa Varghese.",/eCB06m1KUGilEOlIzb40nkQhVY0.jpg
507089,Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",/4dKRTUylqwXQ4VJz0BS84fqW2wa.jpg
1265,Bridge to Terabithia,"Jesse Aarons trained all summer to become the fastest runner in school. So he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences including that she's rich, he's poor, she's a city girl, and he's a country boy the two become fast friends. Together they create Terabithia, a land of monsters, trolls, ogres, and giants where they rule as king and queen.",/3xFxGodKPMFLheS8rujFSmLfcq4.jpg
645710,The Voyeurs,"When Pippa and Thomas move into their dream apartment, they notice that their windows look directly into the apartment opposite – inviting them to witness the volatile relationship of the attractive couple across the street. But what starts as a simple curiosity turns into full-blown obsession with increasingly dangerous consequences.",/8Y4XOIWhpOvSOEn8XrxbkH9yAXO.jpg
592695,Pleasure,"19 year old Linnéa leaves her small town in Sweden and heads for Los Angeles with the aim of becoming the world's next big porn star, but the road to her goal turns out to be bumpier than she imagined.",/TcOsu6iO5prSJbDn9oIQgIW655.jpg
1353117,Home Sweet Home: Rebirth,"When a city is overrun with a demonically-possessed crowd, a cop must find the source of evil to save his family.",/9rCBCm9cyI4JfLEhx3EncyncMR3.jpg
156022,The Equalizer,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg
257344,Pixels,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,/d26S5EfVXLNxRXqyFy1yyl3qRq3.jpg
370663,Below Her Mouth,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,/tPhBftWySbanfEialbsUzOuccgN.jpg
808,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg
823219,Flow,"A solitary cat, displaced by a great flood, finds refuge on a boat with various species and must navigate the challenges of adapting to a transformed world together.",/imKSymKBK7o73sajciEmndJoVkR.jpg
49444,Kung Fu Panda 2,"Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past.",/mtqqD00vB4PGRt20gWtGqFhrkd0.jpg
1029575,The Family Plan,"Dan Morgan is many things: a devoted husband, a loving father, a celebrated car salesman. He's also a former assassin. And when his past catches up to his present, he's forced to take his unsuspecting family on a road trip unlike any other.",/jLLtx3nTRSLGPAKl4RoIv1FbEBr.jpg
1094473,Bambi: A Life in the Woods,"The life of Bambi, a male roe deer, from his birth through childhood, the loss of his mother, the finding of a mate, the lessons he learns from his father, and the experience he gains about the dangers posed by human hunters in the forest.",/vWNVHtwOhcoOEUSrY1iHRGbgH8O.jpg
1885,The Karate Kid,"New Jersey teen Daniel LaRusso moves to Los Angeles with his mother, and soon strikes up a relationship with Ali. He quickly finds himself the target of bullying by a group of thugs, led by Ali's ex-boyfriend Johnny, who study karate at the Cobra Kai dojo under ruthless sensei John Kreese. Fortunately, Daniel befriends Mr. Miyagi, an unassuming repairman who just happens to be a martial arts master himself. Miyagi takes Daniel under his wing, training him in a more compassionate form of karate for self-defense and, later, preparing him to compete against the brutal Cobra Kai.",/1mp4ViklKvA0WXXsNvNx0RBuiit.jpg
809,Shrek 2,"Shrek, Fiona, and Donkey set off to Far, Far Away to meet Fiona's mother and father, the Queen and King. But not everyone is happily ever after. Shrek and the King find it difficult to get along, and there's tension in the marriage. The Fairy Godmother discovers that Fiona has married Shrek instead of her son Prince Charming and plots to destroy their marriage.",/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg
1241752,Rita,"Rita, who finds herself alone when husband Ariel works abroad. They both find solace and sexual satisfaction in other people. When Ariel comes back, they both act like nothing happened. But will this keep their marriage from falling apart?",/pXENxAzOBrTSDJGxDcUnlNTNmWr.jpg
76341,Mad Max: Fury Road,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",/hA2ple9q4qnwxp3hKVNhroipsir.jpg
568770,The Containment,"A girl is possessed by a dark and mysterious entity. She will fight with all the elements at her disposal to get rid of it. Neither her mother, nor traditional medicine, nor a supposed expert in exorcisms, will be able to make the demon disappear, until a nun gets involved in the case and sows a doubt more terrible than the possession itself.",/nHNwBOccmQ7rK9yQI1HUSnHm1Ny.jpg
1315988,Mikaela,"During the eve of the 6th of January, a record-breaking snowstorm sweeps across Spain. In the midst of its chaos, a group of robbers seizes the opportunity to hijack an armoured van. A few meters away is Leo, a finished policeman who has nothing to lose. With the unexpected aid of a young woman, he will try to stop the band from running away with their loot.",/xG8olkWOmoW78GbozKbS2UxYGEo.jpg
2105,American Pie,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",/5P68by2Thn8wHAziyWGEw2O7hco.jpg
786892,Furiosa: A Mad Max Saga,"As the world falls, young Furiosa is snatched from the Green Place of Many Mothers into the hands of a great biker horde led by the warlord Dementus. Sweeping through the wasteland, they encounter the citadel presided over by Immortan Joe. The two tyrants wage war for dominance, and Furiosa must survive many trials as she puts together the means to find her way home.",/iADOJ8Zymht2JPMoy3R7xceZprc.jpg
839033,The Lord of the Rings: The War of the Rohirrim,"A sudden attack by Wulf, a clever and traitorous lord of Rohan seeking vengeance for the death of his father, forces Helm Hammerhand, the King of Rohan, and his people to make a daring last stand in the ancient stronghold of the Hornburg.",/hE9SAMyMSUGAPsHUGdyl6irv11v.jpg
1327872,Frozen: The Hit Broadway Musical,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",/9iLk2GrFYwvt8ZmKMDmzWmGZfNZ.jpg
961268,Ballerina,"Grieving the loss of a best friend she couldn't protect, an ex-bodyguard sets out to fulfill her dear friend's last wish: sweet revenge.",/oE7xtGDqZnr7tFHfwb8oM9iRW6H.jpg
574475,Final Destination Bloodlines,"Plagued by a violent recurring nightmare, college student Stefanie heads home to track down the one person who might be able to break the cycle and save her family from the grisly demise that inevitably awaits them all.",/6WxhEvFsauuACfv8HyoVX6mZKFj.jpg
680,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg
1010581,My Fault,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",/w46Vw536HwNnEzOa7J24YH9DPRS.jpg
1734,The Mummy Returns,"Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.",/kdJsW7hcy1lrj7tdMPycTAQPAiR.jpg
10591,The Girl Next Door,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.",/5mVyFHSY2rSsNgD4NfEwV82HigU.jpg
1426306,Titan: The OceanGate Submersible Disaster,OceanGate's Titan tourist submersible imploded in 2023 on a deep-sea dive to the Titanic. This documentary details how a bold vision ended in tragedy.,/mSVJI9P5UmvOLZVTH8sAtlgxsgy.jpg
413846,1992,"In 1992, Mercer is desperately trying to rebuild his life and his relationship with his son amidst the turbulent Los Angeles uprising following the Rodney King verdict. Across town, another father and son put their own strained relationship to the test as they plot a dangerous heist to steal catalytic converters, which contain valuable platinum from the factory where Mercer works. As tensions rise and chaos erupts, both families reach their boiling points when their worlds collide.",/tPvFmQZM5HMspryyYbrtW02NR0G.jpg
521029,Annabelle Comes Home,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",/qWsHMrbg9DsBY3bCMk9jyYCRVRs.jpg
763215,Damsel,A young woman's marriage to a charming prince turns into a fierce fight for survival when she's offered up as a sacrifice to a fire-breathing dragon.,/290Lsuy4GJF3VEVqMbJqHs7xFdv.jpg
481871,Mother's Job,"A young man falls in love with his friend's mother.  Hyun-woo, who returned to the military, starts a part-time job at a bar in a difficult situation, where he meets Yoo-sun, a woman who captures the hearts of customers with her skillful ways. Then one day, Hyun-woo, who was alone with her, finds himself in a shock with his friends Min-seok and Yoo-sun. When Hyun-woo confesses the truth after a hard time, Yoo-sun asks her to keep her relationship secret. Hyun-woo, who failed to reject Min-seok's proposal to live in his own home, begins a breathtaking cohabitation with Yoo-sun.",/oIoJrYsyg34fe66BWndCit1ekUD.jpg
710295,Wolf Man,"With his marriage fraying, Blake persuades his wife Charlotte to take a break from the city and visit his remote childhood home in rural Oregon. As they arrive at the farmhouse in the dead of night, they're attacked by an unseen animal and barricade themselves inside the home as the creature prowls the perimeter. But as the night stretches on, Blake begins to behave strangely, transforming into something unrecognizable.",/wpSDzTBfF0Eeo5lzu2w9FTujGqd.jpg
210577,Gone Girl,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",/ts996lKsxvjkO2yiYG0ht4qAicO.jpg
603,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",/p96dm7sCMn4VYAStA6siNz30G1r.jpg
260346,Taken 3,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",/vzvMXMypMq7ieDofKThsxjHj9hn.jpg
361743,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",/62HCnUTziyWcpDaBO2i1DX17ljH.jpg
1452541,Grenfell: Uncovered,"Survivors, witnesses, and experts tell the story of the tragic fire that engulfed a residential tower block in London — and the investigation that ensued.",/1gUGoE0uPaVnoH1s9Ua0dDdI31Y.jpg
1098006,Fountain of Youth,"A treasure-hunting mastermind assembles a team for a life-changing adventure. But to outwit and outrun threats at every turn, he'll need someone even smarter than he is: his estranged sister.",/4iWjGghUj2uyHo2Hyw8NFBvsNGm.jpg
197,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",/or1gBugydmjToAEq7OZY0owwFk.jpg
381288,Split,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",/lli31lYTFpvxVBeFHWoe5PMfW5s.jpg
98566,Teenage Mutant Ninja Turtles,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",/azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg
934433,Scream VI,"Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.",/wDWwtvkRRlgTiUr6TyLSMX8FCuZ.jpg
1013154,Hard Truths,"Pansy is a woman so full of rage that every interaction she has devolves into lashing out, whether at her utterly cowed husband and son, or random strangers who have the temerity to address her. In contrast, her younger sister Chantelle lives with her two vivacious daughters and plies a successful trade as a hairdresser, putting clients at their ease all day long. Yet beneath Pansy’s abrasive exterior are hints of a more fragile psyche, one motivated by fear and damaged by repressed pain.",/eEj1TGrGc4IQ8bscFC17Ggdg6ft.jpg
1284120,The Ugly Stepsister,"In a fairy-tale kingdom where beauty is a brutal business, Elvira battles to compete with her incredibly beautiful stepsister, and she will go to any length to catch the prince’s eye.",/crX9rSg9EohybhkEe8iTQUCe55y.jpg
619979,Deep Water,A well-to-do husband who allows his wife to have affairs in order to avoid a divorce becomes a prime suspect in the disappearance of her lovers.,/6yRMyWwjuhKg6IU66uiZIGhaSc8.jpg
1189423,The Sloth Lane,"After a terrifying storm destroys their home, a speedy sloth named Laura and her kooky family move to the big city in their rusted old food truck, Gordito, hoping to make their business a success. The family's delicious food catches the eye of a quick-witted cheetah who will stop at nothing to revive her failing fast-food business.",/toBN1A9AnhoUzXyu9gaVyQVJehp.jpg
19908,Zombieland,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg
299536,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg
1026542,Baby Blue,"A group of teens stumble across the story of now dead serial killer Baby Blue and decide he'd be the perfect subject of a true crime vodcast. But when they start digging, they quickly discover that his murder spree never stopped. Now they are being targeted from beyond the grave.",/pC6j3tSoneNbe4pjjtGOcWWxGMU.jpg
1124,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",/bdN3gXuIZYaJP7ftKK2sU0nPtEA.jpg
811941,Devara: Part 1,"Devara, a fearless man from a coastal region, embarks on a perilous journey into the treacherous world of the sea to safeguard the lives of his people. Unbeknownst to him, his brother Bhaira is plotting a conspiracy against him. As events unfold, Devara passes on his legacy to his mild-mannered and timid son, Varada.",/lQfuaXjANoTsdx5iS0gCXlK9D2L.jpg
447365,Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg
454626,Sonic the Hedgehog,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg
930564,Saltburn,"Struggling to find his place at Oxford University, student Oliver Quick finds himself drawn into the world of the charming and aristocratic Felix Catton, who invites him to Saltburn, his eccentric family's sprawling estate, for a summer never to be forgotten.",/zGTfMwG112BC66mpaveVxoWPOaB.jpg
640146,Ant-Man and the Wasp: Quantumania,"Super-Hero partners Scott Lang and Hope van Dyne, along with with Hope's parents Janet van Dyne and Hank Pym, and Scott's daughter Cassie Lang, find themselves exploring the Quantum Realm, interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible.",/qnqGbB22YJ7dSs4o6M7exTpNxPz.jpg
496450,"Miraculous: Ladybug & Cat Noir, The Movie","After a guardian of magical jewels turns an awkward girl and a popular boy into superheroes, they can never reveal their identities — even to each other.",/dQNJ8SdCMn3zWwHzzQD2xrphR1X.jpg
762509,Mufasa: The Lion King,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",/lurEK87kukWNaHd0zYnsi3yzJrs.jpg
419430,Get Out,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg
1242382,Sally,"Sally Ride's groundbreaking journey as the first American woman in space concealed a deeply personal story. Her life partner, Tam O'Shaughnessy, unveils their covert 27-year romance and its accompanying sacrifices.",/7MtfJPrAEJlWhFNeW7NOVmSHs4k.jpg
79379,Book of Dragons,"So you want to be a dragon trainer do you? Prepare yourself for adventure, excitement and training as Hiccup, Astrid, Toothless and Gobber tell the legend behind the Book of Dragons and reveal insider training secrets about new, never-before-seen dragons.",/jDInObzAHYGsde02gTxL8B56HGT.jpg
116745,The Secret Life of Walter Mitty,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,/tY6ypjKOOtujhxiSwTmvA4OZ5IE.jpg
1181039,Candle in the Tomb: The Worm Valley,"Adapted from the 3rd volume in the novel series ""Candle in the Tomb"" by Zhang Mu Ye. Hu Bayi, Wang Kaixuan, and Shiely Yang, infected with a curse, embark on a journey to King Xian's tomb to retrieve the Haochen Bead and break the curse. They face ancient organs, ghostly visions, explosive bugs, and a massive salamander.",/7Hk1qxAvZi9H9cfBb4iHkoGjapH.jpg
1484255,Trainwreck: Mayor of Mayhem,Rob Ford scandalized Canadian politics as the brash yet beloved mayor of Toronto — until an infamous video of him smoking crack sparked his downfall.,/wcy6MyKenxvWhxQCkVKdmHCJc9W.jpg
882569,Guy Ritchie's The Covenant,"During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain.",/kVG8zFFYrpyYLoHChuEeOGAd6Ru.jpg
845781,Red One,"After Santa Claus (codename: Red One) is kidnapped, the North Pole's Head of Security must team up with the world's most infamous tracker in a globe-trotting, action-packed mission to save Christmas.",/cdqLnri3NEGcmfnqwk2TSIYtddg.jpg
744276,After Ever Happy,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",/moogpu8rNkEjTgFyLXwhPghft5w.jpg
118,Charlie and the Chocolate Factory,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",/iKP6wg3c6COUe8gYutoGG7qcPnO.jpg
566525,Shang-Chi and the Legend of the Ten Rings,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,/d08HqqeBQSwN8i8MEvpsZ8Cb438.jpg
1405338,Demon City,"Framed for his family's murder and left for dead, an ex-hitman will stop at nothing to exact revenge on the masked ""demons"" who have taken over his city.",/g5PqsFFrayyRL1Ldgib2lMYuJXg.jpg
1011477,Karate Kid: Legends,"After a family tragedy, kung fu prodigy Li Fong is uprooted from his home in Beijing and forced to move to New York City with his mother. When a new friend needs his help, Li enters a karate competition – but his skills alone aren't enough. Li's kung fu teacher Mr. Han enlists original Karate Kid Daniel LaRusso for help, and Li learns a new way to fight, merging their two styles into one for the ultimate martial arts showdown.",/c90Lt7OQGsOmhv6x4JoFdoHzw5l.jpg
